Company,Region,Fiscal Year,Event Date (adjusted),Estimation N,Est_Calendar_Mismatch_N,Alpha,Beta,"CAR[-1,+1]","CAR[-1,+1]_Calendar_Gaps","CAR[-2,+2]","CAR[0,+1]","CAR[0,+5]","CAR[0,+15]","CAR[0,+20]","CAR[0,+30]","CAR[0,+45]","CAR[0,+60]","|CAR|[-1,+1]",n_corporate_tier1plus,Specificity,ESGSentiment,total_sentences,Sentiment,cluster_3d,Leverage,Size,ROA,Revenue_Growth,Cluster1_HighSpec,Cluster0_HighVolLowSpec
Talanx AG,Europe (Germany),2014,2015-03-25,216,5,0.0004303327949771,0.5458711838997855,-0.0239191265466893,0,-0.0781148094136812,-0.0279031142050261,0.0157439063388296,0.0246768186409642,-0.0123161594075604,-0.0482903242268882,-0.0382942402807544,-0.0452200411369578,0.0239191265466893,1.0,2.0,0.0,58.0,0.3103448275862069,2.0,10.4184496124031,12.090833384234674,0.0069759330862302,5.0317,0,0
Talanx AG,Europe (Germany),2016,2017-03-30,215,6,0.0003044106212819,0.8874676403451033,0.0432231933708389,0,0.044823309192408,0.0217602201124808,0.0273961050303054,0.0302974839801921,0.0258707420039247,0.0498595656753375,0.0069237144034811,0.0131219005367781,0.0432231933708389,1.0,3.0,-1.0,53.0,0.6037735849056604,2.0,9.692654287274712,12.014872443155197,0.0062578809802172,-0.0798,0,0
Talanx AG,Europe (Germany),2017,2018-03-28,216,5,0.0002896736954151,0.3722639601691134,0.034006262958353,0,0.0035965586428339,0.014598289849463,0.0226114938748737,0.028610488629391,0.0379211633810733,-0.0040819385353949,-0.0227541224689977,-0.085807401923006,0.034006262958353,1.0,1.0,1.0,43.0,0.5348837209302325,1.0,10.13589707536558,12.157013030412095,0.0041457136659963,7.9281,1,0
Talanx AG,Europe (Germany),2019,2020-03-27,216,5,0.0013356882651186,0.5062063323844602,-0.0994578404562689,0,-0.0558853140969239,-0.0487705451834584,-0.0611698703607189,-0.0658360461559284,-0.0356393796867483,-0.079329837190027,0.0046283221032059,-0.0889498696025411,0.0994578404562689,5.0,2.0,0.8,35.0,0.9142857142857144,1.0,9.691992775436484,12.203169949782094,0.0052347398253321,11.8517,1,0
Talanx AG,Europe (Germany),2020,2021-03-30,215,6,-0.0013642953818466,0.918933141317739,0.0114725103060906,0,-0.0017630441613653,0.0005107543858857,-0.0035028968497218,-0.0187501012844088,-0.0369485197663389,0.0240272976233167,0.0300975418105525,0.0378562619453897,0.0114725103060906,6.0,2.1666666666666665,0.6666666666666666,42.0,0.5952380952380952,1.0,9.587461255044156,12.307343604087,-0.000829821121146,3.3805,1,0
Talanx AG,Europe (Germany),2021,2022-03-30,216,5,0.0007879529401427,0.6492084874893265,0.0100884868843573,0,0.0179066142004406,-0.0012252358290117,-0.0130020033537134,0.0325864770439465,0.033122724503206,0.0441644666492542,0.0266043445163098,-0.0241912014067646,0.0100884868843573,6.0,2.0,1.0,38.0,0.8157894736842105,1.0,10.0071886319309,12.323414812462666,0.0006994020543092,10.7919,1,0
Talanx AG,Europe (Germany),2022,2023-03-30,214,7,0.0008271537950008,0.3357582153696657,-0.0017257462337887,0,-0.0074999287715264,-0.0048884439670008,0.0169987720580755,0.0437712909528789,0.0275502828527771,0.1452546674039939,0.1850264028553381,0.1530766109802704,0.0017257462337887,10.0,1.6,0.7,50.0,0.84,1.0,10.056931556547829,12.0420635291965,0.0214514723070551,-8.707,1,0
Talanx AG,Europe (Germany),2023,2024-03-27,215,6,0.0021711720205787,0.3084232451950621,0.0228307359925066,0,0.0151798439383728,0.0133511475703991,-0.0180051044010257,-0.0743034734421645,-0.0478754924025065,-0.0742512043776914,-0.0476156205260968,-0.0801957215327497,0.0228307359925066,8.0,2.125,0.875,47.0,0.8723404255319149,1.0,9.034833869239014,12.13595088709005,0.0220304665882138,6.014,1,0
The Allstate Corporation,United States,2012,2013-04-12,221,0,0.0015977303984175,0.3036016402804224,-0.0109151356355299,0,-0.0148373444286907,-0.0170755774047972,-0.0238779883111118,-0.0613234506804103,-0.0628396771607918,-0.0826721159008681,-0.1378859623339227,-0.0873589825532515,0.0109151356355299,8.0,2.0,0.75,51.0,0.4705882352941176,1.0,5.16846452866861,11.751524955502674,0.0203313193695006,3.0696,1,0
The Allstate Corporation,United States,2013,2014-04-11,221,0,0.0003971395650888,0.2334502877171657,-0.0169049037553722,0,-0.0040258368638038,-0.0057273608261699,0.0005823666786542,0.0174699006519997,0.0365092692086793,0.033143194036238,0.0415079165739928,0.0204493524925842,0.0169049037553722,9.0,1.4444444444444444,0.5555555555555556,49.0,0.6122448979591837,0.0,4.750465549348231,11.724158365258605,0.0283759715025906,2.4626,0,1
The Allstate Corporation,United States,2014,2015-04-10,221,0,0.0010650196294211,0.4482402777723913,0.0013405903121181,0,-0.0089338758641389,-0.0024869334881482,-0.0202740726748352,-0.0490450344919489,-0.0972594217294812,-0.1080003518710654,-0.1207063181599286,-0.1408967386696592,0.0013405903121181,9.0,1.4444444444444444,0.5555555555555556,49.0,0.6122448979591837,0.0,3.863656743185079,11.594311884842648,0.0299661685671881,1.9337,0,1
The Allstate Corporation,United States,2015,2016-04-08,221,0,-2.369677737852484e-05,0.6411483968894348,0.0005644678506414,0,-0.0049510463856705,0.0028212869995766,-0.0150717244221465,-0.0364565864458472,0.0031957977810736,0.0022471277412389,0.0007949318714736,0.0382666841814728,0.0005644678506414,6.0,1.1666666666666667,0.1666666666666666,44.0,0.4772727272727273,2.0,4.226267166042447,11.558434060200996,0.0204479437394893,3.1618,0,0
The Allstate Corporation,United States,2016,2017-04-07,221,0,0.0006867151668569,0.4529877856378617,-0.0033101914868049,0,-0.0096496319625488,-0.0026356316938664,-0.0028508339455678,-0.0202582898437402,0.0134496788710996,0.0028889592823735,0.0282001769703999,0.0298546130942559,0.0033101914868049,18.0,1.6666666666666667,0.5,55.0,0.4727272727272727,0.0,4.27924950177417,11.595518763274082,0.0169091243900193,5.2466,0,1
The Allstate Corporation,United States,2017,2018-04-06,221,0,0.0001532677089802,0.7735642967423071,-0.0072137832859064,0,0.0042958354384028,-0.0070354234822848,-0.0117510068678372,0.0020500590998869,-0.0348554499959144,-0.0442082681715992,-0.0662413541608863,-0.0683942385828108,0.0072137832859064,4.0,1.0,0.0,16.0,0.0,2.0,3.985233470799521,11.630014926826568,0.0218716087598512,3.9451,0,0
The Allstate Corporation,United States,2018,2019-04-05,221,0,-8.370975397245495e-05,0.7556719534848838,-0.0120563333170441,0,-0.0071230721958965,-0.0159659248200027,0.0038836775655759,0.0060564536891311,0.00856510534797,0.0142346242035549,0.0525060537781106,0.0607121955494903,0.0120563333170441,8.0,1.75,0.5,25.0,0.56,0.0,4.266938813813814,11.62847489687885,0.0127923634063555,4.4179,0,1
The Allstate Corporation,United States,2019,2020-04-03,221,0,0.0007413176261684,0.8296837924096547,0.0238827794697883,0,-0.0101695433881399,0.0487466669017005,0.0652338017523147,0.0841151821865351,0.062475165362127,0.0129501682022206,-0.02508949436477,-0.0702157152144891,0.0238827794697883,14.0,1.5,0.5714285714285714,34.0,0.6470588235294118,0.0,3.613816447419032,11.69483026826784,0.0254900375156315,-1.6993,0,1
The Allstate Corporation,United States,2020,2021-04-09,221,0,-0.0008819458007753,0.903385010100338,0.0185343235542042,0,0.0013991629496741,0.0181568663967269,0.0308964102907815,0.0828719210724137,0.1148123458140911,0.1737614047113165,0.1201579589529031,0.1345198644675062,0.0185343235542042,18.0,1.6111111111111112,0.5,45.0,0.5111111111111111,0.0,3.169407949167687,11.743934006007574,0.0370524022319763,2.0473,0,1
The Allstate Corporation,United States,2021,2022-04-08,221,0,0.0002888050038906,0.5682414839340683,0.0344922322970513,0,0.0502342115461312,0.0272508165829396,0.0068534986083079,-0.0534983171049162,-0.0194579547911413,-0.056589792585916,-0.0443742928144075,0.0067082068409533,0.0344922322970513,19.0,1.4210526315789471,0.4210526315789473,51.0,0.4901960784313725,0.0,2.9574959207227285,11.507309726184593,0.0437348612228479,21.2679,0,1
The Allstate Corporation,United States,2022,2023-04-11,221,0,7.377845001100936e-05,0.6831063356044292,0.0063154519455882,0,-0.0194493473114942,-0.0006966644907505,-0.0275353444750668,-0.0358790256648085,0.013374962920747,-0.0061692771620993,-0.0705735404223328,-0.0980678626210325,0.0063154519455882,24.0,1.5,0.4166666666666667,75.0,0.48,0.0,4.643552381500893,11.49261050645482,-0.0058351263917378,6.0177,0,1
The Allstate Corporation,United States,2023,2024-04-01,221,0,0.0015756646044824,0.475852107122291,0.0158598684156164,0,0.0070646491427119,-0.0012289636641277,-0.009216113599404,0.0117749438185786,-0.0389746626793634,-0.0627668809440523,-0.1243734959448361,-0.1877514689162265,0.0158598684156164,34.0,1.7058823529411764,0.4705882352941176,139.0,0.2805755395683453,0.0,4.8628474191718665,11.545992668674424,0.0011590874789574,9.3573,0,1
The Progressive Corporation,United States,2018,2019-04-11,221,0,0.0010184039864291,0.9964088924232208,0.0024438468628606,0,-0.005149169388168,-0.0005523121468593,0.0287475715213002,0.0015844513107811,0.0069624916077471,0.0997556082470079,0.0841520551869024,0.0643745901161104,0.0024438468628606,23.0,1.434782608695652,0.3043478260869565,184.0,0.4565217391304347,2.0,3.220164366680862,10.748819195469787,0.0625710144927536,20.9027,0,0
The Progressive Corporation,United States,2019,2020-04-09,221,0,0.0004056147553959,0.8563087329577169,-0.008613468542625,0,0.0061128437580304,-0.0170086055827411,0.0241093969657861,-0.0521853126888332,-0.1078221158934165,-0.1101684401385736,-0.1013201120593688,-0.1437219038300235,0.008613468542625,39.0,1.4871794871794872,0.3076923076923077,183.0,0.2786885245901639,2.0,2.9507367542521656,10.913459866040968,0.0570078946649547,17.3309,0,0
The Progressive Corporation,United States,2021,2022-04-07,221,0,0.0004023919513573,0.4357612620919969,0.0411681337305881,0,0.0531352006229351,0.0127970632256831,-0.0363276933254982,-0.0556640604354598,-0.0329092695378697,-0.0080317212117068,0.0298196779372319,0.0776272433912006,0.0411681337305881,49.0,1.4081632653061225,0.4081632653061224,187.0,0.4438502673796791,0.0,2.901593935803769,11.172296802365764,0.0299685515581529,12.5809,0,1
The Progressive Corporation,United States,2022,2023-04-06,221,0,0.0011885055024937,0.5905201840730542,0.0294130146977409,0,0.0203300945366275,0.0124390532138573,-0.0889816504785554,-0.0997827792360932,-0.1530985727806348,-0.1259816644087793,-0.1901181862028864,-0.2116523108872424,0.0294130146977409,69.0,1.6231884057971016,0.3623188405797101,274.0,0.2883211678832116,0.0,3.74891447989428,11.231424251593529,0.0322008613264427,11.5478,0,1
The Progressive Corporation,United States,2023,2024-04-04,221,0,0.0014740557877057,-0.0216514455276123,0.0007427683933799,0,-0.0048409301265,-0.0018493856956346,-0.0495353705015899,-0.0263906976606383,-0.0382935625709505,-0.0607468487870356,-0.0554645510963992,-0.0905792169896179,0.0007427683933799,108.0,1.5092592592592593,0.4351851851851852,287.0,0.397212543554007,0.0,3.373939074127957,11.392911442512474,0.0404309240642772,19.8658,0,1
"The Travelers Companies, Inc.",United States,2012,2013-04-19,221,0,0.0014282248119843,0.2719186257801841,-0.0105485092194143,0,-0.0057066316898728,0.002873569374007,-0.0014336002528286,-0.0156467087029312,-0.0237416395738219,-0.0598005300256136,-0.1320399431330256,-0.1131816093244666,0.0105485092194143,21.0,1.761904761904762,0.3809523809523809,113.0,0.1769911504424778,1.0,3.1306042117693367,11.561124978549463,0.0236901789628161,1.1736,1,0
"The Travelers Companies, Inc.",United States,2013,2014-04-21,221,0,-6.139758929961001e-05,0.1911399143223993,-0.0003436887693852,0,0.021304370101724,0.0021274641235286,0.0366133665266608,0.0593285162154918,0.0698242196781717,0.071576092911798,0.090966504802554,0.099218892375602,0.0003436887693852,15.0,1.8666666666666667,0.4,71.0,0.6056338028169014,1.0,3.1866430069366025,11.550336849968376,0.0361422571571687,1.308,1,0
"The Travelers Companies, Inc.",United States,2014,2015-04-17,221,0,0.0009228682724427,0.5225794346807675,-0.0215575370411089,0,-0.0592469468750074,-0.0250465448056061,-0.0529651854531472,-0.0654276489610558,-0.0846937997596859,-0.1032001047078876,-0.1201357921455787,-0.1043918153656166,0.0215575370411089,14.0,1.8571428571428568,0.2142857142857142,80.0,0.6,2.0,3.150346271541311,11.543241262172174,0.0360503696230039,4.1114,0,0
"The Travelers Companies, Inc.",United States,2015,2016-04-15,221,0,0.0005381296622595,0.7279991570641604,-0.0039425426203834,0,-0.0147198001043346,0.0021831656910849,-0.0501920251634982,-0.0371248130896427,-0.0176231498522152,-0.0280280817624079,-0.0423306175202595,-0.016230318559314,0.0039425426203834,14.0,1.5714285714285714,0.3571428571428571,143.0,0.4895104895104895,2.0,3.245444529197389,11.514763774243868,0.0340573345045117,-1.0445,0,0
"The Travelers Companies, Inc.",United States,2016,2017-04-13,221,0,0.0001027364193561,0.5972225624843154,0.0078334902989104,0,-0.000150921132411,0.0039430741494145,-0.0199833095849972,-0.0215931233480307,-0.0260515277919429,-0.0097295721537033,0.0233225833993655,0.001832265711739,0.0078334902989104,22.0,1.681818181818182,0.4090909090909091,140.0,0.5,2.0,3.316997545325352,11.51537246861328,0.0293780238415881,2.7786,0,0
"The Travelers Companies, Inc.",United States,2017,2018-04-13,221,0,0.0002811903483694,0.7232166676584683,-0.0011935369678004,0,-0.0156676470478059,-0.0014067139032917,-0.0069263140197264,-0.0607349849762638,-0.0647608255859496,-0.0632591331603101,-0.0942314478397173,-0.1162907704453319,0.0011935369678004,31.0,1.7741935483870968,0.3548387096774194,175.0,0.4514285714285714,2.0,3.360667481353504,11.547162626989124,0.0195974217987495,4.097,0,0
"The Travelers Companies, Inc.",United States,2018,2019-04-12,221,0,-8.024462357347062e-05,0.7923670258899923,0.0054650135912952,0,0.0155338367688907,-0.0010187202931816,-0.0028779930974151,0.0440568969382388,0.0760610184964554,0.0960319817494616,0.1013646715978258,0.1034829762997204,0.0054650135912952,17.0,1.3529411764705883,0.4117647058823529,171.0,0.5730994152046783,2.0,3.552852275705425,11.5543840568194,0.0231308702618172,5.1663,0,0
"The Travelers Companies, Inc.",United States,2019,2020-04-13,221,0,-0.0005291270742013,0.7261905371730287,0.0067003650103609,0,-0.0060119691778804,-0.0262978248683276,-0.0742517574686981,-0.1216555528414515,-0.1558333273504533,-0.0848324404072233,0.0159165699751177,-0.0145569248075745,0.0067003650103609,21.0,1.2857142857142858,0.2857142857142857,184.0,0.5597826086956522,2.0,3.2447673746289944,11.609344121096704,0.0228655491182506,4.3092,0,0
"The Travelers Companies, Inc.",United States,2020,2021-04-09,221,0,-0.0002140756211648,1.146794732317593,-0.0143791546483548,0,-0.0145179517605344,0.0060284745379114,0.015591885391154,0.0173433115985525,0.0379336680955074,0.0442135239872957,-0.0156905973105895,-0.0344943680796013,0.0143791546483548,51.0,1.5294117647058822,0.4901960784313725,196.0,0.5918367346938775,0.0,2.998630183897812,11.667910082688888,0.0228409441266143,1.6239,0,1
"The Travelers Companies, Inc.",United States,2021,2022-04-08,221,0,0.0006233264950843,0.7098820180120248,0.024497656982865,0,0.0370442960414568,0.0308886033804557,0.0300631742621465,-0.0234420211776871,0.0159734080538247,0.0003566422781118,0.0106804616990914,-0.0008870040745774,0.024497656982865,37.0,1.351351351351351,0.4054054054054054,178.0,0.5449438202247191,0.0,3.170249593242635,11.699122834422532,0.0290123354307439,8.3367,0,1
"The Travelers Companies, Inc.",United States,2022,2023-04-14,221,0,0.0002843221572887,0.4671626093747581,-0.0209729886782495,0,-0.016484783144291,-0.0107434196947955,0.0373309601292911,0.049704307685934,0.0495139372573341,-0.0128230232833566,-0.0091626398504389,-0.0468021864908334,0.0209729886782495,31.0,1.2580645161290325,0.4838709677419355,193.0,0.5699481865284974,2.0,4.367207792207792,11.658902834108323,0.0257351988039786,7.0515,0,0
"The Travelers Companies, Inc.",United States,2023,2024-04-26,221,0,0.0007066343989242,0.418257008425497,-0.0084283532410094,0,-0.0110409314039414,-0.0118401051321002,-0.011906632664032,-0.0058248852838157,-0.0372573399176762,-0.0432186998431434,-0.1047093694889979,-0.0878189118970576,0.0084283532410094,14.0,1.3571428571428572,0.5,213.0,0.5821596244131455,2.0,4.055094097347618,11.743862567514103,0.0242105764498563,11.8124,0,0
Tokio Marine Holdings,Japan,2019,2019-08-30,212,9,0.0005750988144764,0.1976659648630047,0.0059860328982527,1,0.0099408302904415,0.0038983777220741,0.0165529910873857,0.0886199116947778,0.0695551444535493,0.0486556083126032,0.0673565222597574,0.059838777363017,0.0059860328982527,44.0,1.2727272727272727,0.4090909090909091,141.0,0.375886524822695,0.0,5.252225670321161,12.222964558943016,0.0132528579166544,1.5332,0,1
Tokio Marine Holdings,Japan,2020,2020-09-18,214,7,-0.0007732747323997,0.2454845618527331,-0.0176828939997764,0,-0.0313860050746133,-0.0159341158299319,-0.0138319310577418,0.0089621633974786,0.0216316174951941,0.0134236610464173,0.1814015371386165,0.1454319824220199,0.0176828939997764,43.0,1.4186046511627908,0.3953488372093023,191.0,0.2827225130890052,0.0,6.369816517766128,12.364401658097457,0.0102493254572533,-0.3374,0,1
Tokio Marine Holdings,Japan,2021,2021-10-18,214,7,0.0007277530239034,0.2853746102499294,0.0113894899538639,0,-0.005529322657542,-0.0079133119085049,-0.0282004143532182,-0.0512932655517742,-0.0510956960955274,-0.0757519781398298,0.0004558038937632,0.0952832168774842,0.0113894899538639,52.0,1.3461538461538465,0.3846153846153846,174.0,0.2988505747126437,0.0,5.921002052000635,12.35853132172628,0.0066524729196726,-0.0877,0,1
Tokio Marine Holdings,Japan,2022,2022-09-27,213,8,0.0015330024915125,0.1566235096798205,-0.0335108403611107,0,-0.002914937144987,-0.0007731236705712,0.0304944945648594,0.0288080359477575,0.0216744448298485,0.0500680079737548,-0.0160123395398336,0.0095820999832315,0.0335108403611107,51.0,1.4509803921568627,0.5098039215686274,159.0,0.389937106918239,0.0,5.6899977347105,12.320003879179172,0.0167699717007398,7.1665,0,1
Tokio Marine Holdings,Japan,2023,2023-09-29,213,8,0.000962700492561,-0.0836552027977539,-0.0575905289932048,0,-0.0893130642213594,-0.0459869150899274,-0.0613056860510705,-0.0846068958757395,-0.0974650546181831,-0.0360133762093411,0.0214832221857512,-0.0619127429136684,0.0575905289932048,37.0,1.3243243243243243,0.4864864864864865,139.0,0.3884892086330935,0.0,6.608562693228756,12.23735562508648,0.0129881494321438,9.5486,0,1
Zurich Insurance Group,Europe (Switzerland),2013,2014-03-13,216,5,4.113133771200153e-05,0.2183262992027033,-0.0216440264031266,0,-0.0197938346133779,-0.0155152905484795,-0.0140907185173395,0.0260733152486677,0.0069114554191441,0.0061104668135116,0.053378748332165,0.0563195768675347,0.0216440264031266,4.0,2.0,1.0,52.0,0.6346153846153846,1.0,10.94947313871135,12.936161501901871,0.0082632820386793,2.5593,1,0
Zurich Insurance Group,Europe (Switzerland),2014,2015-03-12,216,5,0.0007460239184978,0.3785108238595594,0.0332860550762214,0,0.0404587109176486,0.0145703185824404,0.0284068467594494,0.0346184806404559,0.0246717102807443,-0.0464006143077459,-0.0240597319671379,-0.0634472259016399,0.0332860550762214,6.0,1.8333333333333333,0.8333333333333334,33.0,0.5151515151515151,1.0,10.037985338039642,12.915410546138782,0.0081725534955685,0.6997,1,0
Zurich Insurance Group,Europe (Switzerland),2015,2016-03-10,217,4,-0.0009633355688002,0.6765759479082428,0.0040138440620706,0,0.0086764786584406,0.0050889434772785,0.0025399818502835,-0.0194585428197706,-0.0240236021394616,0.0338766668416584,0.1706093370642334,0.1373245421984791,0.0040138440620706,3.0,2.333333333333333,1.0,38.0,0.3421052631578947,1.0,10.60871018721128,12.853105204462446,0.0051271163145039,-16.4654,1,0
Zurich Insurance Group,Europe (Switzerland),2016,2017-03-16,216,5,0.0011220130789862,0.9554573977579462,-0.000590538064084,0,0.0030622703002616,0.0046928889103428,0.0059982697368082,-0.011796086452324,-0.0131345885731263,-0.0185004985803105,-8.818945528168021e-05,-0.0264502660887307,0.000590538064084,1.0,1.0,0.0,60.0,0.6666666666666666,2.0,10.784528685369384,12.85495179663932,0.0079363121571865,11.4636,0,0
Zurich Insurance Group,Europe (Switzerland),2017,2018-03-15,216,5,0.0001918813008599,0.6747865770318815,0.017231154661653,0,0.0047654396783391,0.0163704419006495,0.0085481181640727,0.0269980215411937,0.0498717771584031,0.0810101510186818,0.0405985382686355,0.0109481470111622,0.017231154661653,14.0,1.3571428571428572,0.5,66.0,0.4848484848484848,0.0,11.095979136216434,12.952914609593009,0.0060399701467783,-5.4553,0,1
Zurich Insurance Group,Europe (Switzerland),2018,2019-03-14,215,6,0.000494959043988,0.4483209164569741,0.0214373697500222,0,0.0213114113225499,0.0157223593496291,-0.0004549230052585,-0.0082827567515664,-0.003054214925322,0.00940350752773,0.0203918533189311,0.0353223155524962,0.0214373697500222,16.0,1.4375,0.625,53.0,0.6226415094339622,0.0,11.430965632173065,12.887506492059735,0.008823347886134,-26.0304,0,1
Zurich Insurance Group,Europe (Switzerland),2019,2020-03-19,216,5,0.0006961970951439,0.658112410128803,0.0770514383594629,0,0.0331283682151063,0.0800130904056774,0.1658965948976523,0.1325494424604894,0.0738398018575797,0.0016266334256208,-0.0276671145928655,0.0274178250420856,0.0770514383594629,21.0,1.619047619047619,0.5714285714285714,67.0,0.5074626865671642,0.0,9.944316737431375,12.910871678830569,0.010163459257502,53.2635,0,1
Zurich Insurance Group,Europe (Switzerland),2020,2021-03-18,216,5,-0.000426991232308,0.8233826859216836,0.0191038462178277,0,0.013488325765135,0.0213323623716737,0.0397827655047631,0.0288857720548971,0.0164260740943685,0.0086024929910819,0.0137647119739958,0.0285057774846647,0.0191038462178277,23.0,1.7826086956521738,0.8260869565217391,62.0,0.6935483870967742,0.0,10.024920945640718,12.992935553612543,0.0092126774702423,-17.2901,0,1
Zurich Insurance Group,Europe (Switzerland),2021,2022-03-17,216,5,0.0005594375035534,0.4109042644099304,0.0059046527983564,0,0.0135453354656417,0.0093649953821597,0.0095774541545934,0.0183967857588018,0.0902634398334285,0.0688663138694672,0.067140257871785,0.0598725274198501,0.0059046527983564,21.0,1.3333333333333333,0.5238095238095238,63.0,0.5555555555555556,0.0,10.126809466670071,12.984998360107722,0.0125182985870507,18.8867,0,1
Zurich Insurance Group,Europe (Switzerland),2022,2023-03-16,215,6,0.0001987383287031,0.1947755963430624,-0.0352370870186383,0,-0.0314593404698263,0.0027663430305338,0.0409150341981033,0.1093125907339104,0.077952929680732,0.098534697476452,0.0936371644656101,0.089533618034706,0.0352370870186383,21.0,1.3333333333333333,0.7142857142857143,59.0,0.6949152542372882,0.0,11.454957296695136,12.723114905906534,0.0132970794127818,-20.7012,0,1
Zurich Insurance Group,Europe (Switzerland),2023,2024-03-15,216,5,0.0003137743161323,0.2966705476215753,-0.002856668755938,0,0.0010935152633146,-0.0024132027574555,-0.0095183141742746,-0.0416824928015473,-0.0306928450617614,-0.0370996775861442,0.0012493694490112,-0.0079170654915216,0.002856668755938,1.0,1.0,1.0,38.0,0.7631578947368421,1.0,12.751740933825488,12.79769084959109,0.01437758383096,9.3714,1,0
